year,location,rainfall,temperature,soil type,humidity,crops,season,pest,outbreak
2017,Hassan,3105.0,27.2,Sandy,50.0,Cashew,Kharif,Tea Mosquito Bug,High
2018,Hassan,3105.0,27.2,Sandy,54.0,Cashew,Kharif,Tea Mosquito Bug,High
2004,Hassan,236.0,27.1,Sandy,53.0,Coconut,Kharif,Red Palm Weevil,Low
2005,Hassan,236.0,27.1,Sandy,59.5,Coconut,Kharif,Red Palm Weevil,Low
2006,Hassan,2903.1,27.1,Sandy,55.0,Coconut,Kharif,Red Palm Weevil,Medium
2007,Hassan,2903.1,26.8,Sandy,53.0,Coconut,Kharif,Red Palm Weevil,Medium
2008,Hassan,2903.1,26.8,Sandy,53.5,Coconut,Kharif,Red Palm Weevil,Medium
2009,Hassan,2996.6,26.8,Sandy,52.5,Coconut,Kharif,Red Palm Weevil,Medium
2010,Hassan,2996.6,37.0,Sandy,56.0,Coconut,Kharif,Red Palm Weevil,Medium
2011,Hassan,2996.6,37.0,Sandy,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2012,Hassan,3522.8,37.0,Sandy,57.5,Coconut,Kharif,Red Palm Weevil,High
2013,Hassan,3522.8,38.0,Sandy,57.0,Coconut,Kharif,Red Palm Weevil,High
2014,Hassan,3522.8,38.0,Sandy,55.0,Coconut,Kharif,Red Palm Weevil,High
2015,Hassan,2903.1,38.0,Sandy,56.0,Coconut,Kharif,Red Palm Weevil,Medium
2016,Hassan,2903.1,39.0,Sandy,54.0,Coconut,Kharif,Red Palm Weevil,Medium
2017,Hassan,2903.1,39.0,Laterite,58.0,Coconut,Kharif,Red Palm Weevil,Medium
2018,Hassan,2996.6,39.0,Laterite,58.0,Coconut,Kharif,Red Palm Weevil,Medium
2019,Hassan,2996.6,40.0,Laterite,59.0,Coconut,Kharif,Red Palm Weevil,Medium
2004,Hassan,2996.6,40.0,Laterite,50.0,Ginger,Kharif,Shoot Borer,Medium
2005,Hassan,3522.8,40.0,Laterite,54.0,Ginger,Kharif,Shoot Borer,High
2006,Hassan,3522.8,41.0,Laterite,53.0,Ginger,Kharif,Shoot Borer,High
2007,Hassan,3522.8,41.0,Laterite,59.5,Ginger,Kharif,Shoot Borer,High
2008,Hassan,3729.8,41.0,Laterite,55.0,Ginger,Kharif,Shoot Borer,High
2009,Hassan,3729.8,42.0,Laterite,53.0,Ginger,Kharif,Shoot Borer,High
2010,Hassan,3729.8,42.0,Laterite,53.5,Ginger,Kharif,Shoot Borer,High
2011,Hassan,2746.2,42.0,Laterite,52.5,Ginger,Kharif,Shoot Borer,Medium
2012,Hassan,2746.2,43.0,Laterite,56.0,Ginger,Kharif,Shoot Borer,Medium
2013,Hassan,2746.2,27.0,Laterite,57.0,Ginger,Kharif,Shoot Borer,Medium
2014,Hassan,3360.0,27.0,Laterite,57.5,Ginger,Kharif,Shoot Borer,High
2015,Hassan,3360.0,27.0,Laterite,57.0,Ginger,Kharif,Shoot Borer,High
2016,Hassan,3360.0,27.0,Laterite,55.0,Ginger,Kharif,Shoot Borer,High
2017,Hassan,3605.4,27.0,Laterite,56.0,Ginger,Kharif,Shoot Borer,High
2018,Hassan,3605.4,27.0,Laterite,54.0,Ginger,Kharif,Shoot Borer,High
2012,Hassan,2903.1,27.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2013,Hassan,2903.1,27.0,Laterite,57.5,Coconut,Kharif,Red Palm Weevil,Medium
2014,Hassan,2903.1,27.2,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2015,Hassan,2996.6,27.2,Laterite,55.0,Coconut,Kharif,Red Palm Weevil,Medium
2016,Mangalore,2996.6,27.2,Laterite,56.0,Coconut,Kharif,Red Palm Weevil,Medium
2017,Mangalore,2996.6,27.0,Laterite,54.0,Coconut,Kharif,Red Palm Weevil,Medium
2018,Mangalore,3522.8,27.0,Laterite,58.0,Coconut,Kharif,Red Palm Weevil,High
2019,Mangalore,3522.8,27.0,Laterite,58.0,Coconut,Kharif,Red Palm Weevil,High
2004,Mangalore,3522.8,27.0,Laterite,59.0,Coconut,Kharif,Red Palm Weevil,High
2005,Mangalore,3729.8,27.0,Laterite,50.0,Coconut,Kharif,Red Palm Weevil,High
2006,Mangalore,3729.8,27.0,Laterite,54.0,Coconut,Kharif,Red Palm Weevil,High
2007,Mangalore,3729.8,27.2,Laterite,53.0,Coconut,Kharif,Red Palm Weevil,High
2008,Mangalore,2746.2,27.2,Laterite,52.0,Coconut,Kharif,Red Palm Weevil,Medium
2009,Mangalore,2746.2,27.2,Laterite,51.0,Coconut,Kharif,Red Palm Weevil,Medium
2010,Mangalore,2746.2,27.1,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2011,Mangalore,3360.0,27.1,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,High
2012,Mangalore,3360.0,27.1,Laterite,60.0,Coconut,Kharif,Red Palm Weevil,High
2013,Mangalore,3360.0,26.8,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,High
2014,Mangalore,3605.4,26.8,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,High
2015,Mangalore,3605.4,27.1,Laterite,54.0,Coconut,Kharif,Red Palm Weevil,High
2016,Mangalore,3605.4,27.1,Laterite,54.5,Coconut,Kharif,Red Palm Weevil,High
2017,Kodagu,3512.4,26.8,Laterite,56.6,Coconut,Kharif,Red Palm Weevil,High
2018,Kodagu,3512.4,26.8,Laterite,55.5,Coconut,Kharif,Red Palm Weevil,High
2011,Kodagu,3512.4,26.8,Laterite,58.5,Coconut,Kharif,Red Palm Weevil,High
2012,Kodagu,3296.0,37.0,Laterite,59.5,Coconut,Kharif,Red Palm Weevil,High
2013,Kodagu,3550.0,37.0,Laterite,55.0,Coconut,Kharif,Red Palm Weevil,High
2014,Kodagu,3550.0,37.0,Laterite,53.0,Coconut,Kharif,Red Palm Weevil,High
2015,Kodagu,3550.0,38.0,Laterite,53.5,Coconut,Kharif,Red Palm Weevil,High
2016,Kodagu,3654.0,38.0,Laterite,52.5,Coconut,Kharif,Red Palm Weevil,High
2017,Kodagu,3654.0,38.0,Laterite,56.0,Coconut,Kharif,Red Palm Weevil,High
2018,Kodagu,3654.0,39.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,High
2004,Kodagu,233.0,39.0,Laterite,57.5,Coconut,Kharif,Red Palm Weevil,Low
2005,Kodagu,233.0,39.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Low
2006,Kodagu,233.0,40.0,Laterite,55.0,Coconut,Kharif,Red Palm Weevil,Low
2007,Kodagu,234.0,40.0,Laterite,56.0,Coconut,Kharif,Red Palm Weevil,Low
2008,Kodagu,234.0,40.0,Laterite,54.0,Coconut,Kharif,Red Palm Weevil,Low
2009,Kodagu,234.0,41.0,Laterite,58.0,Coconut,Kharif,Red Palm Weevil,Low
2010,Kodagu,3105.0,41.0,Laterite,58.0,Coconut,Kharif,Red Palm Weevil,High
2011,Kodagu,3105.0,41.0,Laterite,59.0,Coconut,Kharif,Red Palm Weevil,High
2012,Kodagu,3105.0,42.0,Laterite,50.0,Coconut,Kharif,Red Palm Weevil,High
2013,Kodagu,236.0,42.0,Laterite,54.0,Coconut,Kharif,Red Palm Weevil,Low
2014,Kodagu,236.0,42.0,Laterite,53.0,Coconut,Kharif,Red Palm Weevil,Low
2015,Kodagu,2903.1,43.0,Laterite,52.0,Coconut,Kharif,Red Palm Weevil,Medium
2016,Kodagu,2903.1,27.0,Laterite,51.0,Coconut,Kharif,Red Palm Weevil,Medium
2017,Kodagu,2903.1,27.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2018,Kodagu,2996.6,27.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2004,Kodagu,2996.6,27.0,Laterite,60.0,Coconut,Kharif,Red Palm Weevil,Medium
2005,Kodagu,2996.6,27.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2012,Kodagu,3296.0,27.0,Laterite,57.0,Coconut,Kharif,Red Palm Weevil,High
2013,Kodagu,3550.0,27.2,Laterite,54.0,Coconut,Kharif,Red Palm Weevil,High
2014,Kodagu,3550.0,27.2,Laterite,54.5,Coconut,Kharif,Red Palm Weevil,High
2015,Kodagu,3550.0,27.2,Alluvial,56.6,Coconut,Kharif,Red Palm Weevil,High
2016,Mysuru,3654.0,27.0,Alluvial,55.5,Coconut,Kharif,Red Palm Weevil,High
2017,Mysuru,3654.0,27.0,Alluvial,58.5,Coconut,Kharif,Red Palm Weevil,High
2018,Mysuru,3654.0,27.0,Alluvial,59.5,Coconut,Kharif,Red Palm Weevil,High
2004,Mysuru,233.0,27.0,Alluvial,55.0,Coconut,Kharif,Red Palm Weevil,Low
2005,Mysuru,233.0,27.0,Alluvial,53.0,Coconut,Kharif,Red Palm Weevil,Low
2006,Mysuru,233.0,27.0,Alluvial,53.5,Coconut,Kharif,Red Palm Weevil,Low
2007,Mysuru,234.0,27.2,Alluvial,52.5,Coconut,Kharif,Red Palm Weevil,Low
2008,Mysuru,234.0,27.2,Alluvial,56.0,Coconut,Kharif,Red Palm Weevil,Low
2009,Mysuru,234.0,27.2,Alluvial,57.0,Coconut,Kharif,Red Palm Weevil,Low
2010,Mysuru,3105.0,27.1,Loam,57.5,Coconut,Kharif,Red Palm Weevil,High
2011,Mysuru,3105.0,27.1,Loam,57.0,Coconut,Kharif,Red Palm Weevil,High
2012,Mysuru,3105.0,27.1,Loam,55.0,Coconut,Kharif,Red Palm Weevil,High
2013,Mysuru,236.0,26.8,Loam,56.0,Coconut,Kharif,Red Palm Weevil,Low
2014,Mysuru,236.0,26.8,Loam,54.0,Coconut,Kharif,Red Palm Weevil,Low
2015,Mysuru,2903.1,26.8,Loam,58.0,Coconut,Kharif,Red Palm Weevil,Medium
2016,Mysuru,2903.1,37.0,Loam,58.0,Coconut,Kharif,Red Palm Weevil,Medium
2017,Mysuru,2903.1,37.0,Loam,59.0,Coconut,Kharif,Red Palm Weevil,Medium
2018,Mysuru,2996.6,37.0,Loam,50.0,Coconut,Kharif,Red Palm Weevil,Medium
2019,Mysuru,2996.6,38.0,Loam,54.0,Coconut,Kharif,Red Palm Weevil,Medium
2004,Mysuru,2996.6,38.0,Teelah,53.0,Coconut,Kharif,Red Palm Weevil,Medium
2013,Mysuru,2903.1,38.0,Teelah,52.0,Coconut,Kharif,Red Palm Weevil,Medium
2014,Mysuru,2903.1,39.0,Teelah,51.0,Coconut,Kharif,Red Palm Weevil,Medium
2015,Mysuru,2903.1,39.0,Teelah,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2016,Mysuru,2996.6,39.0,Teelah,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2017,Mysuru,2996.6,40.0,Teelah,60.0,Coconut,Kharif,Red Palm Weevil,Medium
2018,Mysuru,2996.6,40.0,Teelah,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2004,Mysuru,3522.8,40.0,Teelah,57.0,Coconut,Kharif,Red Palm Weevil,High
2005,Mysuru,3522.8,41.0,Teelah,54.0,Coconut,Kharif,Red Palm Weevil,High
2006,Mysuru,3522.8,41.0,Teelah,54.5,Coconut,Kharif,Red Palm Weevil,High
2007,Mysuru,3729.8,41.0,Teelah,56.6,Coconut,Kharif,Red Palm Weevil,High
2008,Mysuru,3729.8,42.0,Clay,55.5,Cotton,Kharif,Bollworm,High
2009,Mysuru,3729.8,42.0,Clay,58.5,Cotton,Kharif,Bollworm,High
2010,Mysuru,2746.2,42.0,Clay,59.5,Cotton,Kharif,Bollworm,Medium
2011,Mysuru,2746.2,43.0,Clay,55.0,Cotton,Kharif,Bollworm,Medium
2012,Mysuru,2746.2,43.0,Clay,53.0,Cotton,Kharif,Bollworm,Medium
2013,Mysuru,3360.0,27.0,Clay,53.5,Coconut,Kharif,Red Palm Weevil,High
2014,Mysuru,3360.0,27.0,Clay,52.5,Coconut,Kharif,Red Palm Weevil,High
2015,Mysuru,3360.0,27.0,Clay,56.0,Coconut,Kharif,Red Palm Weevil,High
2016,Mysuru,3605.4,27.0,Clay,57.0,Coconut,Kharif,Red Palm Weevil,High
2017,Mysuru,3605.4,27.0,Clay,57.5,Coconut,Kharif,Red Palm Weevil,High
2018,Mysuru,3605.4,27.0,Clay,57.0,Coconut,Kharif,Red Palm Weevil,High
2013,Mysuru,3512.4,27.2,Clay,55.0,Coconut,Kharif,Red Palm Weevil,High
2014,Mysuru,3512.4,27.2,Clay,56.0,Coconut,Kharif,Red Palm Weevil,High
2015,Mysuru,3512.4,27.2,Clay,54.0,Coconut,Kharif,Red Palm Weevil,High
2016,Mysuru,3296.0,27.0,Clay,58.0,Coconut,Kharif,Red Palm Weevil,High
2017,Mysuru,3296.0,27.0,Clay,58.0,Coconut,Kharif,Red Palm Weevil,High
2018,Mysuru,3296.0,27.0,Clay,59.0,Coconut,Kharif,Red Palm Weevil,High
2004,Mysuru,3550.0,27.0,Clay,50.0,Coconut,Kharif,Red Palm Weevil,High
2005,Mysuru,3550.0,27.0,Clay,54.0,Coconut,Kharif,Red Palm Weevil,High
2006,Mysuru,3550.0,27.0,Clay,53.0,Coconut,Kharif,Red Palm Weevil,High
2007,Mysuru,3654.0,27.2,Clay,52.0,Coconut,Kharif,Red Palm Weevil,High
2008,Mysuru,3654.0,27.2,Clay,51.0,Coconut,Kharif,Red Palm Weevil,High
2009,Mysuru,3654.0,27.2,Clay,57.0,Coconut,Kharif,Red Palm Weevil,High
2010,Mysuru,233.0,27.1,Clay,57.0,Coconut,Kharif,Red Palm Weevil,Low
2011,Mysuru,233.0,27.1,Clay,60.0,Coconut,Kharif,Red Palm Weevil,Low
2012,Kasaragodu,233.0,27.1,Clay,57.0,Coconut,Kharif,Red Palm Weevil,Low
2013,Kasaragodu,234.0,26.8,Clay,57.0,Coconut,Kharif,Red Palm Weevil,Low
2014,Kasaragodu,234.0,26.8,Clay,54.0,Coconut,Kharif,Red Palm Weevil,Low
2015,Kasaragodu,234.0,26.8,Clay,54.5,Coconut,Kharif,Red Palm Weevil,Low
2016,Kasaragodu,3105.0,37.0,Clay,56.6,Coconut,Kharif,Red Palm Weevil,High
2017,Kasaragodu,3105.0,37.0,Clay,55.5,Coconut,Kharif,Red Palm Weevil,High
2018,Kasaragodu,3105.0,37.0,Clay,58.5,Coconut,Kharif,Red Palm Weevil,High
2015,Kasaragodu,236.0,38.0,Clay,59.5,Coconut,Kharif,Red Palm Weevil,Low
2016,Kasaragodu,236.0,38.0,Clay,55.0,Coconut,Kharif,Red Palm Weevil,Low
2017,Kasaragodu,2903.1,38.0,Clay loam,53.0,Coconut,Kharif,Red Palm Weevil,Medium
2018,Kasaragodu,2903.1,39.0,Clay loam,53.5,Coconut,Kharif,Red Palm Weevil,Medium
2013,Kasaragodu,2903.1,39.0,Clay loam,52.5,Coconut,Kharif,Red Palm Weevil,Medium
2014,Kasaragodu,2996.6,39.0,Clay loam,56.0,Coconut,Kharif,Red Palm Weevil,Medium
2015,Kasaragodu,2996.6,41.0,Clay loam,57.0,Coconut,Kharif,Red Palm Weevil,Medium
2016,Kasaragodu,2996.6,42.0,Clay loam,57.5,Coconut,Kharif,Red Palm Weevil,Medium
2017,Kasaragodu,3522.8,42.0,Clay loam,57.0,Coconut,Kharif,Red Palm Weevil,High
2018,Kasaragodu,3522.8,42.0,Clay loam,55.0,Coconut,Kharif,Red Palm Weevil,High
2004,Kasaragodu,3522.8,43.0,Clay loam,56.0,Coconut,Kharif,Red Palm Weevil,High
2005,Kasaragodu,3729.8,43.0,Clay loam,54.0,Coconut,Kharif,Red Palm Weevil,High
2006,Kasaragodu,3729.8,128.0,Clay loam,58.0,Coconut,Kharif,Red Palm Weevil,High
2007,Kasaragodu,3729.8,129.0,Clay loam,58.0,Coconut,Kharif,Red Palm Weevil,High
2008,Kasaragodu,2746.2,130.0,Clay loam,59.0,Coconut,Kharif,Red Palm Weevil,Medium
2009,Kasaragodu,2746.2,131.0,Clay loam,50.0,Coconut,Kharif,Red Palm Weevil,Medium
2010,Kasaragodu,2746.2,132.0,Clay loam,54.0,Coconut,Kharif,Red Palm Weevil,Medium
2011,Kasaragodu,3360.0,133.0,Clay loam,53.0,Cocoa,Kharif,Cocoa Pod Borer,High
2012,Kasaragodu,3360.0,134.0,Clay loam,52.0,Cocoa,Kharif,Cocoa Pod Borer,High
2013,Kasaragodu,3360.0,135.0,Clay loam,51.0,Cocoa,Kharif,Cocoa Pod Borer,High
2014,Kasaragodu,3605.4,136.0,Clay loam,57.0,Cocoa,Kharif,Cocoa Pod Borer,High
2015,Kasaragodu,3605.4,137.0,Arid and Desert,57.0,Cocoa,Kharif,Cocoa Pod Borer,High
2016,Kasaragodu,3605.4,138.0,Arid and Desert,60.0,Cocoa,Kharif,Cocoa Pod Borer,High
2017,Raichur,3512.4,139.0,Arid and Desert,57.0,Coffee,Kharif,Coffee Berry Borer,High
2016,Raichur,3512.4,140.0,Arid and Desert,57.0,Coffee,Kharif,Coffee Berry Borer,High
2017,Raichur,3512.4,141.0,Arid and Desert,54.0,Coffee,Kharif,Coffee Berry Borer,High
2018,Raichur,3296.0,142.0,Arid and Desert,54.5,Coffee,Kharif,Coffee Berry Borer,High
2013,Raichur,3296.0,143.0,Arid and Desert,56.6,Coffee,Kharif,Coffee Berry Borer,High
2014,Raichur,3296.0,144.0,Arid and Desert,55.5,Coffee,Kharif,Coffee Berry Borer,High
2015,Raichur,3550.0,145.0,Arid and Desert,58.5,Coffee,Kharif,Coffee Berry Borer,High
2016,Raichur,3550.0,146.0,Arid and Desert,59.5,Coffee,Kharif,Coffee Berry Borer,High
2017,Raichur,3550.0,147.0,Arid and Desert,55.0,Coffee,Kharif,Coffee Berry Borer,High
2018,Raichur,3654.0,148.0,Loam,53.0,Coffee,Kharif,Coffee Berry Borer,High
2004,Raichur,3654.0,149.0,Loam,53.5,Coffee,Kharif,Coffee Berry Borer,High
2005,Raichur,3654.0,150.0,Loam,52.5,Coffee,Kharif,Coffee Berry Borer,High
2006,Raichur,233.0,151.0,Loam,56.0,Coffee,Kharif,Coffee Berry Borer,Low
2007,Raichur,233.0,152.0,Loam,57.0,Coffee,Kharif,Coffee Berry Borer,Low
2008,Raichur,233.0,153.0,Loam,57.5,Coffee,Kharif,Coffee Berry Borer,Low
2009,Raichur,2903.1,154.0,Loam,57.0,Cardamum,Kharif,Thrips,Medium
2010,Raichur,2903.1,155.0,Loam,55.0,Cardamum,Kharif,Thrips,Medium
2011,Raichur,2903.1,156.0,Loam,56.0,Cardamum,Kharif,Thrips,Medium
2012,Raichur,2996.6,157.0,Loam,54.0,Cardamum,Kharif,Thrips,Medium
2013,Raichur,2996.6,158.0,Sandy loam ,58.0,Cardamum,Kharif,Thrips,Medium
2014,Raichur,2996.6,159.0,Sandy loam ,58.0,Cardamum,Kharif,Thrips,Medium
2015,Raichur,3522.8,160.0,Sandy loam ,59.0,Cardamum,Kharif,Thrips,High
2016,Raichur,3522.8,161.0,Sandy loam ,50.0,Cardamum,Kharif,Thrips,High
2017,Raichur,3522.8,162.0,Sandy loam ,54.0,Cardamum,Kharif,Thrips,High
2016,Raichur,3729.8,163.0,Sandy loam ,53.0,Cardamum,Kharif,Thrips,High
2017,Raichur,3729.8,164.0,Sandy loam ,52.0,Cardamum,Kharif,Thrips,High
2016,Raichur,3729.8,165.0,Sandy loam ,51.0,Cardamum,Kharif,Thrips,High
2017,Raichur,2746.2,166.0,Sandy loam ,57.0,Cardamum,Kharif,Thrips,Medium
2018,Raichur,2746.2,167.0,Sandy loam ,57.0,Cardamum,Kharif,Thrips,Medium
2013,Raichur,2746.2,168.0,Sandy loam ,60.0,Cardamum,Kharif,Thrips,Medium
2014,Gulbarga,3360.0,169.0,Sandy loam ,57.0,Cotton,Kharif,Bollworm,High
2015,Gulbarga,3360.0,170.0,Sandy loam ,57.0,Cotton,Kharif,Bollworm,High
2016,Gulbarga,3360.0,171.0,Sandy loam ,54.0,Cotton,Kharif,Bollworm,High
2017,Gulbarga,3605.4,172.0,Sandy loam ,54.5,Cotton,Kharif,Bollworm,High
2018,Gulbarga,3605.4,173.0,Sandy loam ,56.6,Pepper,Kharif,Pollu Beetle,High
2004,Gulbarga,3605.4,174.0,Sandy loam ,55.5,Pepper,Kharif,Pollu Beetle,High
2005,Gulbarga,3512.4,175.0,Sandy loam ,58.5,Pepper,Kharif,Pollu Beetle,High
2006,Gulbarga,3512.4,176.0,Sandy loam ,59.5,Pepper,Kharif,Pollu Beetle,High
2007,Gulbarga,3512.4,177.0,Sandy loam ,55.0,Pepper,Kharif,Pollu Beetle,High
2008,Gulbarga,3296.0,178.0,Sandy loam ,53.0,Pepper,Kharif,Pollu Beetle,High
2009,Gulbarga,3296.0,179.0,Sandy loam ,53.5,Pepper,Kharif,Pollu Beetle,High
2010,Gulbarga,3296.0,180.0,Sandy loam ,52.5,Pepper,Kharif,Pollu Beetle,High
2011,Gulbarga,3550.0,181.0,Sandy loam ,56.0,Pepper,Kharif,Pollu Beetle,High
2012,Gulbarga,3550.0,182.0,Sandy loam ,57.0,Pepper,Kharif,Pollu Beetle,High
2013,Gulbarga,3550.0,183.0,Sandy loam ,57.5,Pepper,Kharif,Pollu Beetle,High
2014,Gulbarga,3654.0,184.0,Arid and Desert,57.0,Arecanut,Kharif,Spindle Bug,High
2015,Gulbarga,3654.0,185.0,Arid and Desert,55.0,Arecanut,Kharif,Spindle Bug,High
2016,Gulbarga,3654.0,186.0,Arid and Desert,56.0,Arecanut,Kharif,Spindle Bug,High
2017,Gulbarga,233.0,187.0,Arid and Desert,54.0,Arecanut,Kharif,Spindle Bug,Low
2017,Gulbarga,233.0,188.0,Arid and Desert,58.0,Arecanut,Kharif,Spindle Bug,Low
2016,Gulbarga,233.0,189.0,Arid and Desert,58.0,Arecanut,Kharif,Spindle Bug,Low
2017,Gulbarga,234.0,190.0,Arid and Desert,59.0,Arecanut,Kharif,Spindle Bug,Low
2018,Gulbarga,234.0,191.0,Arid and Desert,50.0,Arecanut,Kharif,Spindle Bug,Low
2013,Gulbarga,234.0,192.0,Arid and Desert,54.0,Arecanut,Kharif,Spindle Bug,Low
2014,Gulbarga,3105.0,193.0,Arid and Desert,53.0,Arecanut,Kharif,Spindle Bug,High
2015,Gulbarga,3105.0,194.0,Arid and Desert,52.0,Arecanut,Kharif,Spindle Bug,High
2016,Gulbarga,3105.0,195.0,Arid and Desert,51.0,Arecanut,Kharif,Spindle Bug,High
2017,Gulbarga,236.0,196.0,Arid and Desert,57.0,Arecanut,Kharif,Spindle Bug,Low
2018,Gulbarga,236.0,197.0,Arid and Desert,57.0,Arecanut,Kharif,Spindle Bug,Low
2004,Gulbarga,2903.1,198.0,Arid and Desert,60.0,Arecanut,Kharif,Spindle Bug,Medium
2005,Gulbarga,2903.1,199.0,Arid and Desert,57.0,Ginger,Kharif,Shoot Borer,Medium
2006,Gulbarga,2903.1,200.0,Arid and Desert,57.0,Ginger,Kharif,Shoot Borer,Medium
2007,Gulbarga,2996.6,201.0,Arid and Desert,54.0,Ginger,Kharif,Shoot Borer,Medium
2008,Gulbarga,2996.6,202.0,Arid and Desert,54.5,Ginger,Kharif,Shoot Borer,Medium
2009,Gulbarga,2996.6,203.0,Arid and Desert,56.6,Ginger,Kharif,Shoot Borer,Medium
2010,Gulbarga,3522.8,204.0,Arid and Desert,55.5,Ginger,Kharif,Shoot Borer,High
2011,Gulbarga,3522.8,205.0,Arid and Desert,58.5,Ginger,Kharif,Shoot Borer,High
2012,Madikeri,3522.8,206.0,Arid and Desert,59.5,Ginger,Kharif,Shoot Borer,High
2013,Madikeri,3729.8,207.0,Arid and Desert,55.0,Ginger,Kharif,Shoot Borer,High
2014,Madikeri,3729.8,208.0,Arid and Desert,53.0,Ginger,Kharif,Shoot Borer,High
2015,Madikeri,3729.8,209.0,Arid and Desert,53.5,Ginger,Kharif,Shoot Borer,High
2016,Madikeri,2746.2,210.0,Arid and Desert,52.5,Ginger,Kharif,Shoot Borer,Medium
2017,Madikeri,2746.2,211.0,Arid and Desert,56.0,Ginger,Kharif,Shoot Borer,Medium
2004,Madikeri,2746.2,212.0,Arid and Desert,57.0,Ginger,Kharif,Shoot Borer,Medium
2004,Madikeri,3360.0,213.0,Arid and Desert,57.5,Ginger,Kharif,Shoot Borer,High
2004,Madikeri,3360.0,214.0,loamy sand,57.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3360.0,215.0,loamy sand,55.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3605.4,216.0,loamy sand,56.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3605.4,217.0,loamy sand,54.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3605.4,218.0,loamy sand,58.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3512.4,219.0,loamy sand,58.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3512.4,220.0,loamy sand,59.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3512.4,221.0,loamy sand,50.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3296.0,222.0,loamy sand,54.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3296.0,27.0,loamy sand,53.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3296.0,27.0,loamy sand,52.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3550.0,27.0,loamy sand,51.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3550.0,27.0,loamy sand,57.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3550.0,27.0,loamy sand,57.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3654.0,27.2,loamy sand,60.0,Tea,Kharif,Tea Mosquito Bug,High
2004,Madikeri,3654.0,27.2,loamy sand,57.0,Paddy,Kharif,Stem Borer,High
2004,Madikeri,3654.0,27.2,loamy sand,57.0,Paddy,Kharif,Stem Borer,High
2004,Madikeri,233.0,27.0,loamy sand,54.0,Paddy,Kharif,Stem Borer,Low
2004,Madikeri,233.0,27.0,loamy sand,54.5,Paddy,Kharif,Stem Borer,Low
2004,Madikeri,233.0,27.0,loamy sand,56.6,Paddy,Kharif,Stem Borer,Low
2004,Madikeri,2903.1,27.0,loamy sand,55.5,Paddy,Kharif,Stem Borer,Medium
2004,Madikeri,2903.1,27.0,loamy sand,58.5,Paddy,Kharif,Stem Borer,Medium
2004,Chikmangaluru,2903.1,27.0,loamy sand,59.5,Paddy,Kharif,Stem Borer,Medium
2004,Chikmangaluru,2996.6,27.2,loamy sand,55.0,Paddy,Kharif,Stem Borer,Medium
2004,Chikmangaluru,2996.6,27.2,loamy sand,53.0,Paddy,Kharif,Stem Borer,Medium
2004,Chikmangaluru,2996.6,27.2,loamy sand,53.5,Paddy,Kharif,Stem Borer,Medium
2004,Chikmangaluru,3522.8,27.1,loamy sand,52.5,Paddy,Kharif,Stem Borer,High
2004,Chikmangaluru,3522.8,27.1,loamy sand,56.0,Paddy,Kharif,Stem Borer,High
2004,Chikmangaluru,3522.8,27.1,loamy sand,57.0,Paddy,Kharif,Stem Borer,High
2004,Chikmangaluru,3729.8,26.8,Clay loam,57.5,Paddy,Kharif,Stem Borer,High
2004,Chikmangaluru,3729.8,26.8,Clay loam,57.0,Groundnut,Kharif,Leaf Miner,High
2004,Chikmangaluru,3729.8,26.8,Clay loam,55.0,Groundnut,Kharif,Leaf Miner,High
2004,Chikmangaluru,2746.2,37.0,Clay loam,56.0,Groundnut,Kharif,Leaf Miner,Medium
2004,Chikmangaluru,2746.2,37.0,Clay loam,54.0,Cotton,Kharif,Bollworm,Medium
